"sourceId","sourceUrl","sourceTitle","proposedSlug","proposedCategory","proposedSubcategory","proposedProductFamily","model","specifications","mainImage","duplicateCandidate","dataConfidence","missingFields","notes"
"1601459906755","https://www.alibaba.com/product-detail/Hospital-Door-Closer-Hotel-Fire-Rated_1601459906755.html","医院闭门器酒店防火隐藏式闭门器自动160度开启商业安全","hydraulic-door-closer-1601459906755","door-closers","","Door Closers","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":""160°"",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-closers.svg","true","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601469042069","https://www.alibaba.com/product-detail/Hospital-Door-Closer-Hotel-Fire-Rated_1601469042069.html","医院闭门器酒店防火隐藏式闭门器自动160度开启商业安全","hydraulic-door-closer-1601469042069","door-closers","","Door Closers","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":""160°"",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-closers.svg","true","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601449089348","https://www.alibaba.com/product-detail/Smart-Concealed-Door-Closer-with-Backcheck_1601449089348.html","医院酒店门600-900毫米45-65kg带回检功能的智能隐藏式闭门器","hydraulic-door-closer-up-to-65-kg-1601449089348","door-closers","","Door Closers","","{""capacity"":65,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-closers.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601449117313","https://www.alibaba.com/product-detail/Adjustable-Concealed-Door-Closer-for-Glass_1601449117313.html","用于玻璃门的可调隐藏式闭门器医院学校使用600-900毫米宽度45-65公斤负载能力","hydraulic-door-closer-up-to-65-kg-1601449117313","door-closers","","Door Closers","","{""capacity"":65,""doorWidth"":""600–900 mm"",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-closers.svg","false","partially-verified","[""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601458011641","https://www.alibaba.com/product-detail/Concealed-Door-Closer-Bearing-Weight-35_1601458011641.html","隐藏式闭门器承重35-65KG门宽600-1100毫米门铰链","hydraulic-door-closer-up-to-65-kg-1601458011641","door-closers","","Door Closers","","{""capacity"":65,""doorWidth"":""600–1100 mm"",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-closers.svg","false","partially-verified","[""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601460006306","https://www.alibaba.com/product-detail/School-Fire-Rated-Door-Closer-Hospital_1601460006306.html","学校防火闭门器医院酒店隐藏式闭门器160 ° 打开角度紧急出口通道","hydraulic-door-closer-1601460006306","door-closers","","Door Closers","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":""160°"",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-closers.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601503762971","https://www.alibaba.com/product-detail/Aluminum-Door-Closer-600-900mm-Width_1601503762971.html","铝制闭门器600-900毫米宽度购物中心医院消防通道闭门器","hydraulic-door-closer-1601503762971","door-closers","","Door Closers","","{""capacity"":null,""doorWidth"":""600–900 mm"",""dimensions"":"""",""netWeight"":"""",""material"":""Aluminum"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-closers.svg","false","partially-verified","[""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601578010082","https://www.alibaba.com/product-detail/Fire-Rated-Door-Closers-Door-Closer_1601578010082.html","防火闭门器闭门器机械耐腐蚀材料安全认证","hydraulic-door-closer-1601578010082","door-closers","","Door Closers","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-closers.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601627864215","https://www.alibaba.com/product-detail/Hot-Sale-square-Overhand-Door-Closer_1601627864215.html","热卖方形上手闭门器600-900毫米优质铝门闭门器","hydraulic-door-closer-1601627864215","door-closers","","Door Closers","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-closers.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601688380825","https://www.alibaba.com/product-detail/Factory-Direct-Sales-Glass-Door-Clamp_1601688380825.html","厂家直销玻璃门夹片配件 高端不锈钢淋浴玻璃门夹子 适用于玻璃门","stainless-steel-shower-door-fitting-1601688380825","shower-hardware","","Shower Hardware","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""Stainless steel"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/shower-hardware.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601437737745","https://www.alibaba.com/product-detail/Glass-Door-Clamp-for-Frameless-Shower_1601437737745.html","无框淋浴门用玻璃门夹智能玻璃门夹高品质","shower-door-fitting-1601437737745","shower-hardware","","Shower Hardware","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/shower-hardware.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601469877191","https://www.alibaba.com/product-detail/Commercial-Glass-Door-Clamp-Bathroom-Tempered_1601469877191.html","商用玻璃门夹浴室钢化玻璃双门夹10-12毫米","glass-door-fitting-1601469877191","glass-door-hardware","","Glass Door Hardware","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":""10–12 mm"",""otherVerifiedFields"":{}}","assets/images/products/placeholders/glass-door-hardware.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601469884214","https://www.alibaba.com/product-detail/Office-Restaurant-Glass-Door-Clamp-Commercial_1601469884214.html","办公室餐厅玻璃门夹商用可调配件10-12毫米厚度","glass-door-fitting-1601469884214","glass-door-hardware","","Glass Door Hardware","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":""10–12 mm"",""otherVerifiedFields"":{}}","assets/images/products/placeholders/glass-door-hardware.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601486547012","https://www.alibaba.com/product-detail/Tempered-Glass-Door-Clamp-Clips-for_1601486547012.html","双门钢化玻璃门夹夹酒店商场10-12毫米玻璃门五金","glass-door-fitting-1601486547012","glass-door-hardware","","Glass Door Hardware","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":""10–12 mm"",""otherVerifiedFields"":{}}","assets/images/products/placeholders/glass-door-hardware.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601579379932","https://www.alibaba.com/product-detail/201-304-Stainless-Steel-Glass-Door_1601579379932.html","201/304不锈钢玻璃门夹钢化玻璃门贴片配件现代设计","glass-door-fitting-1601579379932","glass-door-hardware","","Glass Door Hardware","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""SS201 / SS304"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/glass-door-hardware.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601486417748","https://www.alibaba.com/product-detail/Adjustable-Glass-Door-Clamp-Double-Door_1601486417748.html","可调式玻璃门夹双门夹系统表面安装酒店商场安装","glass-door-fitting-1601486417748","glass-door-hardware","","Glass Door Hardware","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/glass-door-hardware.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601635245249","https://www.alibaba.com/product-detail/Factory-Direct-Shower-Glass-Door-Clmaps_1601635245249.html","厂家直销淋浴玻璃门夹 低价 201/304 玻璃门配件","ss201-ss304-shower-door-fitting-1601635245249","shower-hardware","","Shower Hardware","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""SS201 / SS304"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/shower-hardware.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601471419253","https://www.alibaba.com/product-detail/Aluminum-Mini-Door-Closer-Fire-Rated_1601471419253.html","铝制迷你闭门器防火门铰链","hydraulic-door-closer-1601471419253","door-closers","","Door Closers","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""Aluminum"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/door-closers/hydraulic-door-closer-1601471419253/main.avif","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: approved-clean-listing-image."
"1601459855322","https://www.alibaba.com/product-detail/Automatic-Surface-Mounted-Door-Closer-125_1601459855322.html","自动表面安装闭门器125 ° 打开角度铝商业医院酒店闭门器","hydraulic-door-closer-1601459855322","door-closers","","Door Closers","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":""125°"",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-closers.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601449246565","https://www.alibaba.com/product-detail/Aluminum-Fire-Rated-Door-Closer-Commercial_1601449246565.html","铝制防火闭门器商用/医院/学校玻璃智能门闭门器600-900毫米宽度45-65公斤重型","hydraulic-door-closer-up-to-65-kg-1601449246565","door-closers","","Door Closers","","{""capacity"":65,""doorWidth"":""600–900 mm"",""dimensions"":"""",""netWeight"":"""",""material"":""Aluminum"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/door-closers/hydraulic-door-closer-up-to-65-kg-1601449246565/main.avif","false","partially-verified","[""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: approved-clean-listing-image."
"1601449288321","https://www.alibaba.com/product-detail/Adjustable-Aluminum-Door-Closer-Heavy-Duty_1601449288321.html","可调铝制闭门器重型45-65公斤医院/酒店/安全门600-900毫米防火等级","hydraulic-door-closer-up-to-65-kg-1601449288321","door-closers","","Door Closers","","{""capacity"":65,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""Aluminum"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-closers.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601460332984","https://www.alibaba.com/product-detail/Surface-Mounted-Door-Closer-Aluminum-Door_1601460332984.html","表面安装闭门器铝制闭门器45-65公斤酒店大堂商用闭门器","hydraulic-door-closer-up-to-65-kg-1601460332984","door-closers","","Door Closers","","{""capacity"":65,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""Aluminum"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-closers.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601503911422","https://www.alibaba.com/product-detail/Surface-Mounted-Door-Closer-Backcheck-Function_1601503911422.html","表面安装式闭门器回溯功能商用防火门600-900毫米45-65千克","hydraulic-door-closer-up-to-65-kg-1601503911422","door-closers","","Door Closers","","{""capacity"":65,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-closers.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601577942758","https://www.alibaba.com/product-detail/Exit-Door-Closer-40-65kg-Door_1601577942758.html","出口闭门器40-65千克闭门器，用于防火门可调闩锁速度紧急使用","hydraulic-door-closer-up-to-65-kg-1601577942758","door-closers","","Door Closers","","{""capacity"":65,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-closers.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601630092415","https://www.alibaba.com/product-detail/Adjustable-Door-Closer-40-65KG-Fire_1601630092415.html","可调闭门器40-65KG防火门铝门闭门器最大开启角度160 °","hydraulic-door-closer-up-to-65-kg-1601630092415","door-closers","","Door Closers","","{""capacity"":65,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":""160°"",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-closers.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601615497777","https://www.alibaba.com/product-detail/Factory-Direct-Sales-Adjustable-Speed-Floor_1601615497777.html","厂家直销可调速地弹簧最大角度125 ° 玻璃门闭门器钢化玻璃门地弹簧铰链","hydraulic-floor-spring-1601615497777","floor-springs","","Floor Springs","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":""125°"",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/floor-springs.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601445865212","https://www.alibaba.com/product-detail/Saudi-Market-Weatherproof-Floor-Spring-Supplier_1601445865212.html","沙特市场防风雨地弹簧供应商-90千克容量，90 ° 和125 ° 高交通金属玻璃门可调角度","hydraulic-floor-spring-up-to-90-kg-1601445865212","floor-springs","","Floor Springs","","{""capacity"":90,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":""90°"",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/floor-springs.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601483915875","https://www.alibaba.com/product-detail/Adjustable-Speed-Ground-Spring-Glass-Door_1601483915875.html","可调速地面弹簧玻璃门地板弹簧支架原始设备制造商90千克负载商用闭门器系统","hydraulic-floor-spring-up-to-90-kg-1601483915875","floor-springs","","Floor Springs","","{""capacity"":90,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/floor-springs.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601458803544","https://www.alibaba.com/product-detail/Indian-Market-Adjustable-Speed-Floor-Spring_1601458803544.html","印度市场可调速地板弹簧玻璃门地面弹簧不锈钢201 90公斤最大学校酒店通道","hydraulic-floor-spring-up-to-90-kg-1601458803544","floor-springs","","Floor Springs","","{""capacity"":90,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""SS201"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/floor-springs.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601456179452","https://www.alibaba.com/product-detail/Floor-Spring-90kg-Door-Spring-with_1601456179452.html","住宅商店办公室弹簧闭门器原始设备制造商供应商的90/125角地弹簧90千克门弹簧","hydraulic-floor-spring-up-to-90-kg-1601456179452","floor-springs","","Floor Springs","","{""capacity"":90,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/floor-springs.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601445845314","https://www.alibaba.com/product-detail/OEM-Floor-Spring-Supplier-90kg-Door_1601445845314.html","OEM地弹簧供应商-用于住宅/商店门/办公室门的90 °/125 ° 角90千克门弹簧","hydraulic-floor-spring-up-to-90-kg-1601445845314","floor-springs","","Floor Springs","","{""capacity"":90,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":""90°"",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/floor-springs.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601460397171","https://www.alibaba.com/product-detail/Saudi-Market-90KG-Bear-Weight-Glass_1601460397171.html","沙特市场90公斤熊重玻璃门地板弹簧机OEM门控五金配件工作玻璃门闭合器","hydraulic-floor-spring-up-to-90-kg-1601460397171","floor-springs","","Floor Springs","","{""capacity"":90,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/floor-springs.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601461949956","https://www.alibaba.com/product-detail/Soft-Close-Door-Hinge-Hot-Sell_1601461949956.html","软关闭门铰链热卖玻璃门地板弹簧","hydraulic-floor-spring-1601461949956","floor-springs","","Floor Springs","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/floor-springs.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601447465342","https://www.alibaba.com/product-detail/Toughened-Glass-Door-Top-Spring-OEM_1601447465342.html","钢化玻璃门顶部弹簧OEM门控制五金配件工作环境支持负40","hydraulic-door-closer-1601447465342","door-closers","","Door Closers","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-closers.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601458913318","https://www.alibaba.com/product-detail/Adjustable-Speed-Glass-Door-Top-Spring_1601458913318.html","可调速玻璃门顶弹簧OEM顶弹簧供应商304不锈钢商用闭合器系统","hydraulic-door-closer-1601458913318","door-closers","","Door Closers","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""SS304"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-closers.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601484477723","https://www.alibaba.com/product-detail/Heavy-Duty-Ground-Spring-105-Degree_1601484477723.html","重型地面弹簧105度开口玻璃门顶春医院学校酒店购物中心","hydraulic-floor-spring-1601484477723","floor-springs","","Floor Springs","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":""105°"",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/floor-springs.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601484521586","https://www.alibaba.com/product-detail/Glass-Door-Top-Spring-Adjustable-Speed_1601484521586.html","玻璃门顶部弹簧可调速地面弹簧105度最大开放支持OEM酒店学校购物中心","hydraulic-floor-spring-1601484521586","floor-springs","","Floor Springs","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":""105°"",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/floor-springs.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601615631209","https://www.alibaba.com/product-detail/Factory-Direct-Sales-Top-Spring-High_1601615631209.html","厂家直销玻璃门用顶部弹簧高强度地板弹簧最大门重150公斤地板弹簧铰链","hydraulic-floor-spring-up-to-150-kg-1601615631209","floor-springs","","Floor Springs","","{""capacity"":150,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/floor-springs.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601669265477","https://www.alibaba.com/product-detail/High-end-Overhead-Glass-Door-Top_1601669265477.html","适用于酒店/学校/办公室的高端顶置玻璃门弹簧装置/弹簧门机","architectural-door-accessory-1601669265477","door-accessories","","Door Accessories","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":"""",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/door-accessories.svg","false","unclear","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
"1601811976128","https://www.alibaba.com/product-detail/Aluminum-Square-Tube-Fireproof-Sound-Absorbing_1601811976128.html","铝制方管防火吸音，适合酒店、办公室、商场室内使用，天花板采用弧形木纹饰面","acoustic-aluminum-ceiling-1601811976128","aluminum-ceiling-systems","","Aluminum Ceiling Systems","","{""capacity"":null,""doorWidth"":"""",""dimensions"":"""",""netWeight"":"""",""material"":""Aluminum"",""finish"":"""",""openingAngle"":"""",""holdOpen"":null,""glassThickness"":"""",""otherVerifiedFields"":{}}","assets/images/products/placeholders/aluminum-ceiling-systems.svg","false","partially-verified","[""doorWidth"",""dimensions"",""netWeight"",""finish"",""holdOpen""]","Imported from the seller's public product list. Only title-level facts are populated. Media status: not-used-legacy-branding-or-baked-copy."
